"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng"
"15735","-20.456057473322865","-50.87881829223735"
"15720","-20.418204285159344","-50.7625513424886"
"15775","-20.259848999999946","-50.945331499999966"
"15775","-20.21210691478182","-50.92031414428506"
"15704","-20.289049564258804","-50.54974947718426"
"15703","-20.273148760758005","-50.53930874037418"
"15775","-20.197160684167013","-50.93308582264867"
"15775","-20.21658653530502","-50.92988866173745"
"15706","-20.26051907812438","-50.55114865467325"
"15775","-20.19565058678599","-50.93249323803152"
"15775","-20.210483958181037","-50.92661304404666"
"15775","-20.211002886505064","-50.912067004497395"
"15700","-20.26977140967671","-50.54318705269476"
"15760","-20.24749028792483","-50.63942815758497"
"15700","-20.272770749088647","-50.528826543043984"
"15718","-20.44199687360954","-50.51748892276137"
"15775","-20.204287087549176","-50.91568245189967"
"15700","-20.26546691510395","-50.55186697063196"
"15775","-20.21245421244196","-50.92524781504631"
"15750","-20.034775890014814","-50.726561547890626"
"15720","-20.417928193028075","-50.76216352840781"
"15735","-20.45022226161089","-50.8793787306485"
"15720","-20.418099937882385","-50.76370705530244"
"15770","-20.229309868647082","-50.88982195929202"
"15706","-20.26308497576695","-50.55373888088723"
"15700","-20.271024087396825","-50.54954044722493"
"15710","-20.35682644625696","-50.69738661931653"
"15704","-20.285896865838176","-50.55573034290901"
"15775","-20.193083206660447","-50.93020990602818"
"15760","-20.241969220630182","-50.64578283558191"
"15775","-20.21779644941031","-50.92665689048361"
"15700","-20.27262344001092","-50.54537867931862"
"15775","-20.209480383730018","-50.926614652845586"
"15700","-20.268996494097937","-50.528751048904056"
"15706","-20.268749805433057","-50.559034908613086"
"15760","-20.242236716663","-50.641635869980206"
"15706","-20.261179671043713","-50.55727524421834"
"15704","-20.277149446981852","-50.55133302495476"
"15775","-20.202902480040127","-50.9328611127581"
"15710","-20.360341875656285","-50.697281625918805"
"15707","-20.249740973456625","-50.54475605339304"
"15775","-20.1964575085984","-50.91949843878004"
"15718","-20.43908010166331","-50.5251513195476"
"15700","-20.271429279593324","-50.5495794371171"
"15775","-20.200041661777995","-50.92260304007033"
"15700","-20.270535535402445","-50.533576912857846"
"15740","-20.121454629067845","-50.512203883625574"
"15700","-20.27027166721925","-50.54772294353494"
"15720","-20.410307389790166","-50.7693943082495"
"15700","-20.27103601876499","-50.52904398750702"
"15707","-20.259703878319694","-50.54562385062687"
"15775","-20.20890444079369","-50.923964758044036"
"15700","-20.270093469439388","-50.54518483985914"
"15775","-20.205186685934375","-50.92160010778274"
"15785","-20.091317808978012","-50.93038087873319"
"15710","-20.372096999999947","-50.68364299999996"
"15775","-20.194405133432436","-50.927083941586915"
"15775","-20.19710521304544","-50.93706227049675"
"15720","-20.41196517128208","-50.7637107885185"
"15775","-20.21050950038866","-50.92384774214116"
"15710","-20.372096999999947","-50.68364299999996"
"15775","-20.195334261966543","-50.926215578352725"
"15730","-20.441085232163356","-50.8206799329926"
"15775","-20.203895568652587","-50.92376599375812"
"15706","-20.272527997538525","-50.55931973357114"
"15750","-20.031081591073743","-50.729995024054446"
"15775","-20.213492588772244","-50.92952416386261"
"15703","-20.288089991134076","-50.53546489454186"
"15750","-20.033017451822865","-50.7318174275908"
"15700","-20.26321291049769","-50.547801934193565"
"15704","-20.27389786810064","-50.55393916635643"
"15700","-20.265071080128628","-50.543052540515454"
"15775","-20.203640047236426","-50.92637043429323"
"15775","-20.207641671593667","-50.92776005021985"
"15700","-20.268749522039048","-50.54944366825126"
"15775","-20.21074234827331","-50.925338991214176"
"15760","-20.246755651188664","-50.64422424447451"
"15775","-20.21348191885947","-50.91787038217912"
"15775","-20.215528208561075","-50.93038008199467"
"15704","-20.2737109298992","-50.55385008585258"
"15703","-20.275553217036325","-50.546789799121875"
"15700","-20.270555324980865","-50.55180137627325"
"15775","-20.203823956160246","-50.93788373911305"
"15700","-20.262335584285776","-50.54519596526302"
"15704","-20.292832746531204","-50.54933258177208"
"15700","-20.270079695076983","-50.55020062777639"
"15700","-20.26591573238167","-50.5405676233826"
"15775","-20.209362548316456","-50.92893149817381"
"15703","-20.274281333336845","-50.54610111126812"
"15700","-20.271387078640863","-50.549522016149005"
"15775","-20.199230859434888","-50.925869381451065"
"15750","-20.03403382223955","-50.727482412171994"
"15735","-20.452888762128737","-50.8833559772824"
"15707","-20.249551516343217","-50.5441771915388"
"15700","-20.26643703146832","-50.541911116173004"
"15775","-20.20967934092937","-50.925969138498075"
"15773","-20.38221286414087","-50.95029218114549"
"15720","-20.403311919238497","-50.75502896917773"
"15775","-20.195266789250418","-50.92620694812159"
"15763","-20.160693412041713","-50.7248233817137"
"15706","-20.27619795546589","-50.562093388942436"
"15720","-20.41114812334786","-50.765456760645186"
"15775","-20.19349450992258","-50.934757246414115"
"15707","-20.253369421568024","-50.55038707820763"
"15770","-20.23333439153597","-50.886138480744165"
"15775","-20.201735742524644","-50.92572497492128"
"15775","-20.192562510654717","-50.928515915290404"
"15700","-20.270471549612246","-50.54552180142985"
"15775","-20.203864823731813","-50.93056507161396"
"15720","-20.41534823041349","-50.76514542687149"
"15775","-20.207525323274275","-50.927720548646576"
"15703","-20.28206943452341","-50.54479907988566"
"15703","-20.292039019388337","-50.53760438335215"
"15775","-20.20704073373507","-50.92679154832225"
"15775","-20.215621620952575","-50.929729170815065"
"15720","-20.41697016836336","-50.76174252294989"
"15730","-20.441132405677244","-50.82177956301507"
"15760","-20.249950799647145","-50.64816736663274"
"15704","-20.292633000000002","-50.554176749999996"
"15775","-20.190733994576863","-50.923179377988106"
"15700","-20.274462478157798","-50.54779528360987"
"15775","-20.197377163133588","-50.92771435054931"
"15775","-20.207641671593667","-50.92776005021985"
"15700","-20.268025503015703","-50.551974005010564"
"15775","-20.21433725904813","-50.928161369402595"
"15775","-20.20194124431032","-50.923821736164456"
"15775","-20.208332041592016","-50.9293586631866"
"15775","-20.194901548895597","-50.91233625474029"
"15704","-20.28290645365045","-50.54518938020323"
"15700","-20.273498228741786","-50.54945605512165"
"15760","-20.24635005363401","-50.645847538560034"
"15735","-20.454947745995483","-50.88017497240479"
"15750","-20.031993188803344","-50.727783520102705"
"15775","-20.210159999999973","-50.92812999999995"
"15790","-20.17306031165179","-51.00113194992903"
"15775","-20.207161816543973","-50.93003789627899"
"15713","-20.201316768591337","-50.48401808045704"
"15700","-20.267845064227583","-50.548316364509816"
"15760","-20.24105253545367","-50.641363519621684"
"15700","-20.271476918564225","-50.55267873059932"
"15745","-20.10263070684429","-50.59122042582398"
"15775","-20.214535477725754","-50.916541923031254"
"15775","-20.19511166122745","-50.9320042935688"
"15745","-20.101382545733156","-50.590974744314614"
"15770","-20.23896623206977","-50.891227987201304"
"15700","-20.268107912977612","-50.54928719899512"
"15704","-20.288826517165663","-50.54619253022932"
"15770","-20.237427000000004","-50.89487625000001"
"15700","-20.272655609061452","-50.52894573825252"
"15707","-20.256456119932118","-50.55241497762114"
"15707","-20.246564741919236","-50.55788050521926"
"15703","-20.27983689942749","-50.54356909868252"
"15760","-20.244269168709526","-50.64450400992001"
"15760","-20.248756109981013","-50.64787325102344"
"15700","-20.26887245821345","-50.5476971412168"
"15775","-20.21373914792558","-50.9165680147594"
"15720","-20.413246461708273","-50.76354680733278"
"15720","-20.419780905173052","-50.76225767930357"
"15775","-20.209349031858675","-50.927967316777995"
"15773","-20.388065072690118","-50.94613996575443"
"15775","-20.1956552086028","-50.919559268766534"
"15706","-20.272527997538525","-50.55931973357114"
"15775","-20.19280081918591","-50.934893586484606"
"15775","-20.208728612391077","-50.92671195082905"
"15750","-20.028930349246583","-50.72497200000001"
"15775","-20.195280760132075","-50.92517277536246"
"15718","-20.440479712099357","-50.52300479821248"
"15704","-20.27920193737268","-50.550944367985984"
"15700","-20.269068261054","-50.549840827182585"
"15775","-20.2123515456217","-50.920217473645785"
"15760","-20.251109390744503","-50.64777119537226"
"15770","-20.241383949720586","-50.89348637319373"
"15700","-20.267882198442642","-50.54946681689971"
"15763","-20.16119162575841","-50.72679638287892"
"15700","-20.262844752652256","-50.5475244326558"
"15770","-20.230548970697942","-50.88871632450525"
"15763","-20.157209705590013","-50.72518437403385"
"15775","-20.19150824792034","-50.92898306508713"
"15700","-20.271388300089257","-50.54646481535692"
"15700","-20.26551783528007","-50.53298350079405"
"15706","-20.27423100038494","-50.56553489492229"
"15703","-20.275527818926527","-50.54296190570987"
"15775","-20.203242041353153","-50.9263233972343"
"15760","-20.251415832483897","-50.64390639697436"
"15713","-20.197272050177226","-50.484667466331125"
"15735","-20.451555191091064","-50.882262569856785"
"15735","-20.4507733996242","-50.88103677497947"
"15703","-20.276757362880904","-50.5420972746514"
"15720","-20.41534823041349","-50.76514542687149"
"15775","-20.197162995124685","-50.91873151428225"
"15750","-20.032287913535008","-50.72910328562091"
"15703","-20.27770199999999","-50.54201386104484"
"15707","-20.259323646178213","-50.54490444967827"
"15775","-20.208962530206712","-50.931382866644086"
"15700","-20.265635731120224","-50.547982803457785"
"15703","-20.28515334617094","-50.53483537051534"
"15700","-20.264595469687137","-50.53998867185451"
"15775","-20.21198475786055","-50.92149128426923"
"15750","-20.035439530730674","-50.7263365831368"
"15700","-20.275664108900507","-50.52653683664922"
"15775","-20.215206548290713","-50.9224423452133"
"15775","-20.208576427477745","-50.92361943986279"
"15735","-20.457009270277297","-50.879604972417454"
"15700","-20.271198396186037","-50.547975999968806"
"15704","-20.270310985569594","-50.55420848556958"
"15775","-20.210605583164163","-50.916221035478166"
"15775","-20.20848597821899","-50.92668050479389"
"15768","-20.243299136930446","-50.68756427567447"
"15700","-20.270083822937394","-50.5427715915651"
"15775","-20.19284953184854","-50.93117479166558"
"15775","-20.207525323274275","-50.927720548646576"
"15775","-20.196395999999993","-50.91261750000001"
"15720","-20.418727486799018","-50.76142576525095"
"15700","-20.269068261054","-50.549840827182585"
"15775","-20.1924312257861","-50.927191952449185"
"15775","-20.20420418655649","-50.93013979550986"
"15707","-20.254819499999996","-50.5516095"
"15763","-20.160693412041713","-50.7248233817137"
"15704","-20.273173037974164","-50.554698661680966"
"15700","-20.265047691772832","-50.54107790124133"
"15715","-20.467551902045596","-50.60642516896481"
"15750","-20.03403382223955","-50.727482412171994"
"15700","-20.268488123707318","-50.549300545138"
"15750","-20.034397756631474","-50.73215673276687"
"15735","-20.45059890097858","-50.88270199959354"
"15703","-20.28206943452341","-50.54479907988566"
"15775","-20.202418506712352","-50.937003396987365"
"15700","-20.26600683717338","-50.54237906592959"
"15703","-20.275048719169888","-50.537106434773"
"15700","-20.268488123707318","-50.549300545138"
"15775","-20.212310813059645","-50.93689111588436"
"15770","-20.230589700355257","-50.88805199999999"
"15720","-20.418727486799018","-50.76142576525095"
"15703","-20.2752870521485","-50.54076365196516"
"15700","-20.26977140967671","-50.54318705269476"
"15773","-20.384937741777442","-50.94917525157589"
"15770","-20.23407080017814","-50.88718906430808"
"15730","-20.442194178094226","-50.82077722641934"
"15765","-20.25657179130134","-50.7985149738005"
"15720","-20.421410366693756","-50.754457712953666"
"15775","-20.195838902694362","-50.921598625600836"
"15770","-20.230202954311984","-50.886424602315934"
"15720","-20.416194370617323","-50.761943111957486"
"15700","-20.271228017083466","-50.54950724524639"
"15775","-20.201602597575842","-50.91968031097013"
"15718","-20.438207391902658","-50.52246730435475"
"15775","-20.20851766497722","-50.92157054631265"
"15775","-20.201226734822654","-50.92131729905734"
"15775","-20.20744133956087","-50.921386909319274"
"15775","-20.19700268823486","-50.91946337964956"
"15775","-20.204052755957825","-50.937648101204566"
"15775","-20.20827639740962","-50.92988264590415"
"15775","-20.204411985036177","-50.93494516722637"
"15700","-20.27136858234883","-50.54819565500359"
"15775","-20.21653669601284","-50.92668795402765"
"15775","-20.20024527235132","-50.934199166338246"
"15768","-20.244011271287647","-50.68813539234629"
"15703","-20.283238689272988","-50.54477369716953"
"15780","-20.14499505690943","-50.83344245583817"
"15704","-20.281999500893487","-50.54821724242679"
"15703","-20.280502602534188","-50.544405369038365"
"15703","-20.286747607687474","-50.540923281515745"
"15775","-20.198253309088365","-50.912797499999996"
"15735","-20.45290773359273","-50.88104577280674"
"15775","-20.21187003991598","-50.922680302381984"
"15775","-20.20441894098542","-50.934336076036026"
"15707","-20.256970940814064","-50.54586547146223"
"15775","-20.21211662600226","-50.93792321995717"
"15763","-20.161347235463325","-50.72532473305938"
"15775","-20.209943428353593","-50.92688644714099"
"15775","-20.20620084856871","-50.92450602042125"
"15770","-20.240125228988525","-50.89450110257097"
"15775","-20.21023483078522","-50.92068114787135"
"15704","-20.27596816447712","-50.55464803124076"
"15775","-20.190860360771484","-50.92284089710965"
"15775","-20.21653669601284","-50.92668795402765"
"15703","-20.281379207185356","-50.544166644827335"
"15748","-19.966157550297524","-50.62113505231617"
"15760","-20.250092392345554","-50.646964908877216"
"15703","-20.27365577343805","-50.542219704709595"
"15760","-20.24961722305418","-50.64935245093859"
"15703","-20.278520153161633","-50.54390654598254"
"15700","-20.26939684228129","-50.53420243311135"
"15760","-20.254409760338433","-50.64796835949233"
"15707","-20.249022156605374","-50.55663652248392"
"15773","-20.364149999999945","-50.91368299999996"
"15700","-20.269747951688398","-50.528537093771696"
"15785","-20.090366681358045","-50.926774102024595"
"15770","-20.238210853611935","-50.892075128114385"
"15703","-20.27426848209331","-50.540485584554155"
"15706","-20.26916240637047","-50.55957057274723"
"15704","-20.277149446981852","-50.55133302495476"
"15700","-20.267402708931176","-50.55472977524141"
"15775","-20.20174416941373","-50.917994284549835"
"15775","-20.195710101098406","-50.91304948601939"
"15775","-20.259848999999946","-50.945331499999966"
"15775","-20.195847","-50.918592436580596"
"15700","-20.26887245821345","-50.5476971412168"
"15700","-20.268129205031737","-50.552936200825876"
"15775","-20.206181001720577","-50.92995419640703"
"15775","-20.205049594811275","-50.92284428087294"
"15707","-20.253738178373627","-50.55030657496134"
"15745","-20.107664227487216","-50.58164950396894"
"15700","-20.270932320571788","-50.551877533519765"
"15785","-20.089271070060526","-50.92021379328088"
"15775","-20.211645955737435","-50.924733440871734"
"15745","-20.10631162712483","-50.581435124799725"
"15770","-20.238805872507328","-50.888106974521264"
"15735","-20.45210688284257","-50.87974928580455"
"15775","-20.2026345714643","-50.934710188655714"
"15707","-20.25365794396173","-50.5496739015034"
"15770","-20.23803957133207","-50.891842345817885"
"15775","-22.944791512078975","-46.54945388179355"
"15775","-20.194346768706485","-50.93111556731574"
"15773","-20.38221286414087","-50.95029218114549"
"15760","-20.253516880950034","-50.64357851700525"
"15750","-20.034069137318827","-50.724466705276726"
"15775","-20.209480383730018","-50.926614652845586"
"15775","-20.192487972919324","-50.92900788705553"
"15770","-20.24183555403388","-50.891813399499114"
"15780","-20.144482507248647","-50.82962000091457"
"15703","-20.27768414084418","-50.54375305628835"
"15740","-20.124084677435135","-50.512760142847156"
"15700","-20.270255901754762","-50.55140053550282"
"15775","-20.197141043043636","-50.915583000000005"
"15745","-20.101382545733156","-50.590974744314614"
"15775","-20.21229530882412","-50.92901052248421"
"15700","-20.265907726846088","-50.53185908040504"
"15700","-20.272492457991294","-50.54967650809404"
"15706","-20.267836958379817","-50.557475639235385"
"15775","-20.199813920596267","-50.93700203234359"
"15775","-20.204088384285615","-50.931230898284504"
"15775","-20.19836785716634","-50.91956174360072"
"15700","-20.266341367504427","-50.53700063666261"
"15710","-20.360341875656285","-50.697281625918805"
"15770","-20.23019419709817","-50.88906204692115"
"15770","-20.237721495919363","-50.885257028564446"
"15700","-20.274853720669046","-50.52709760087996"
"15703","-20.274369961122748","-50.546390313191914"
"15775","-20.210463858614055","-50.92678079812492"
"15708","-20.267391200577556","-50.51725794254054"
"15703","-20.283238689272988","-50.54477369716953"
"15775","-20.191392297099817","-50.93081298185121"
"15704","-20.283058233676133","-50.55018491641547"
"15768","-20.24445419403896","-50.6964858560566"
"15775","-20.209539342533173","-50.92611577066504"
"15704","-20.276623274117078","-50.553197578767346"
"15775","-20.194716948238213","-50.9272756129141"
"15775","-20.20807020362558","-50.93172865660166"
"15775","-20.21074234827331","-50.925338991214176"
"15703","-20.274281333336845","-50.54610111126812"
"15775","-20.210750445197018","-50.92525397351527"
"15730","-20.4418813651156","-50.825569433378476"
"15755","-20.053809000000005","-50.47463025"
"15704","-20.277149446981852","-50.55133302495476"
"15748","-19.969241876910544","-50.62274561343492"
"15775","-20.215205696577947","-50.91777660586057"
"15775","-20.204952681800822","-50.91573277232989"
"15700","-20.270630784032523","-50.52664368338998"
"15740","-20.123685676221033","-50.515533674227505"
"15775","-20.201814309327673","-50.92190249760779"
"15735","-20.451700315995797","-50.88134520732986"
"15750","-20.038006531216244","-50.727882732990366"
"15750","-20.03192104986795","-50.72804502485628"
"15750","-20.035542730012047","-50.729033138040904"
"15775","-20.19673564715593","-50.9276010513277"
"15775","-20.203423332314507","-50.92105706897584"
"15706","-20.27607367240903","-50.56250663010649"
"15775","-20.202316131394536","-50.934052473285746"
"15703","-20.27977883431434","-50.544409210359"
"15775","-20.20838444642905","-50.924640608634874"
"15785","-20.094592774067586","-50.926241897617246"
"15775","-20.20850308844512","-50.91530091805359"
"15770","-20.237427000000004","-50.89487625000001"
"15700","-20.264243426385878","-50.54120760339484"
"15775","-20.19707291963877","-50.91988859657405"
"15760","-20.248657149784098","-50.64465677659988"
"15775","-20.21653669601284","-50.92668795402765"
"15775","-20.21653669601284","-50.92668795402765"
"15770","-20.22970469976934","-50.89002104746293"
"15775","-20.191894944686307","-50.928425551974875"
"15780","-20.14522236345705","-50.82983282661612"
"15775","-20.21653669601284","-50.92668795402765"
"15760","-20.262337749344592","-50.636997985898"
"15745","-20.102464408091933","-50.58367582986459"
"15700","-20.26859062558643","-50.54145852002276"
"15775","-20.194058688326493","-50.932044962512"
"15707","-20.250971344139508","-50.55076922198977"
"15703","-20.269609483224738","-50.540169207256376"
"15703","-20.284352103420744","-50.544150036889604"
"15775","-20.209811276079293","-50.926872030529246"
"15775","-20.21203022464644","-50.92330418613566"
"15715","-20.468970000000006","-50.60615995227498"
"15775","-20.192928122625663","-50.93082359350273"
"15707","-20.257702420959028","-50.5463473238836"
"15720","-20.41196517128208","-50.7637107885185"
"15760","-20.249288107215442","-50.64156182333863"
"15775","-20.210144608387814","-50.92160956107275"
"15790","-20.170150720115647","-51.001354342064666"
"15775","-20.206772427843624","-50.93291656267551"
"15775","-20.203242041353153","-50.9263233972343"
"15720","-20.421815749119787","-50.76201854892876"
"15775","-20.20362042218303","-50.91573290960089"
"15720","-20.41608789447814","-50.76399633116929"
"15760","-20.24003257585694","-50.6457279778162"
"15720","-20.41608789447814","-50.76399633116929"
"15790","-20.172407009642836","-51.00164933983204"
"15718","-20.442075604757513","-50.519374771215034"
"15700","-20.264751814118576","-50.5343694759725"
"15748","-19.965195074910962","-50.61950567861381"
"15703","-20.27965978091748","-50.53862301749734"
"15704","-20.288826517165663","-50.54619253022932"
"15700","-20.26723498204564","-50.53032896007555"
"15700","-20.27262344001092","-50.54537867931862"
"15775","-20.205186685934375","-50.92160010778274"
"15775","-20.207525323274275","-50.927720548646576"
"15700","-20.27017081798265","-50.54780786920787"
"15750","-20.028506896083105","-50.730256445327804"
"15775","-20.199274230063704","-50.92160785676784"
"15770","-20.233283495237064","-50.8834763772883"
"15700","-20.271498331399673","-50.54538407240775"
"15704","-20.276284678514003","-50.55203867133549"
"15706","-20.27261749299537","-50.564401471356696"
"15703","-20.274564525598255","-50.545506014356675"
"15775","-20.20817278994451","-50.92040600654378"
"15775","-20.20900566211838","-50.92675548721477"
"15775","-20.206068515954534","-50.92260863225505"
"15704","-20.28401621369678","-50.54737755849043"
"15700","-20.27387878360987","-50.548270021842185"
"15775","-20.205186685934375","-50.92160010778274"
"15700","-20.27094601320451","-50.52720034112208"
"15770","-20.238294743903197","-50.888736384657264"
"15750","-20.02875087410582","-50.7311512539445"
"15775","-20.194665689556818","-50.925317289942306"
"15765","-20.25328866806236","-50.79539932357516"
"15735","-20.45510133757992","-50.88130731707086"
"15760","-20.25176495275835","-50.647630819599954"
"15707","-20.258982806587966","-50.54090795981257"
"15720","-20.416194370617323","-50.761943111957486"
"15750","-20.02978287167443","-50.73006879454777"
"15768","-20.246516496359053","-50.689431872454136"
"15703","-20.275048719169888","-50.537106434773"
"15760","-20.241597995670613","-50.643285699900204"
"15760","-20.242581898747424","-50.64171370515611"
"15730","-20.443241955352782","-50.82499648418892"
"15775","-20.19682414769696","-50.927218938923524"
"15704","-20.277637065429413","-50.55413419193114"
"15760","-20.247852007111547","-50.63787557244451"
"15703","-20.273605468266535","-50.53750257208832"
"15770","-20.232987601245206","-50.88380152051788"
"15704","-20.27739720622129","-50.550076897464464"
"15700","-20.273958000000004","-50.526981000000006"
"15703","-20.275527818926527","-50.54296190570987"
"15775","-20.19650548506954","-50.92220672964432"
"15704","-20.284235072308192","-50.54967754171565"
"15775","-20.21125109129634","-50.93067347522668"
"15703","-20.276170066962305","-50.54518958299421"
"15775","-20.205920308914394","-50.9276961184808"
"15775","-20.21020506906523","-50.929107237362615"
"15703","-20.28209297225946","-50.544690871682434"
"15700","-20.27013889646709","-50.52759235449597"
"15775","-20.201297380833335","-50.92055433264174"
"15707","-20.248407204969812","-50.551983682613724"
"15750","-20.036563345605288","-50.72630851430536"
"15775","-20.199490474564158","-50.92695089986831"
"15700","-20.2662608779793","-50.54269861747646"
"15704","-20.277637065429413","-50.55413419193114"
"15704","-20.277165883962937","-50.54894238171024"
"15775","-20.197684441457522","-50.927869109089066"
"15763","-20.16002962300603","-50.729270432357474"
"15706","-20.264625647497592","-50.55244344028806"
"15775","-20.19824757973397","-50.922789005832314"
"15775","-20.21229530882412","-50.92901052248421"
"15704","-20.292993931390065","-50.54832475523362"
"15700","-20.269836003274627","-50.536232689161686"
"15755","-20.053525499999992","-50.479856999999996"
"15750","-20.030373641680875","-50.72679649835955"
"15710","-20.363717392847835","-50.698102116484215"
"15700","-20.274853720669046","-50.52709760087996"
"15785","-20.09553918085153","-50.92710401305678"
"15790","-20.16977248148303","-51.0002044923109"
"15700","-20.271429279593324","-50.5495794371171"
"15775","-20.20383993849774","-50.91793758535629"
"15755","-20.053156658720646","-50.47578230267445"
"15775","-20.213819245150138","-50.928532254819544"
"15704","-20.28121587213771","-50.546631012625"
"15745","-20.10263070684429","-50.59122042582398"
"15775","-20.206516512838977","-50.92681569080221"
"15775","-20.204761590579633","-50.9334614506681"
"15713","-20.19905023715214","-50.48597271280161"
"15700","-20.269371831097065","-50.54476639191256"
"15720","-20.42080880850942","-50.76014755988672"
"15770","-20.242635198035508","-50.89232540581634"
"15775","-20.20901951160325","-50.92701707925552"
"15700","-20.273728499999997","-50.530405499999986"
"15775","-20.209409691154125","-50.927240556840985"
"15730","-20.440421886132707","-50.824320895838596"
"15700","-20.267402708931176","-50.55472977524141"
"15700","-20.26983319039583","-50.547685755860805"
"15775","-20.208397776511962","-50.91391398943499"
"15775","-20.210605583164163","-50.916221035478166"
"15700","-20.284208163531844","-50.544116750790295"
"15704","-20.27782996224825","-50.552237331281525"
"15775","-20.197347256311776","-50.933177755189845"
"15775","-20.20805971152999","-50.92782391743235"
"15718","-20.443370756857643","-50.52616706139211"
"15720","-20.420636728077103","-50.760180027892815"
"15700","-20.272566327111143","-50.55170927865124"
"15775","-20.200887112174716","-50.939117333105415"
"15700","-20.269941734014832","-50.54665970345313"
"15720","-20.41349213714574","-50.764786676445425"
"15775","-20.195849128009826","-50.92148663405052"
"15760","-20.24521153715997","-50.64405011537306"
"15790","-20.1730130369911","-51.001392837579694"
"15775","-20.201831905750772","-50.92386738226848"
"15775","-20.21653669601284","-50.92668795402765"
"15775","-20.20291630651449","-50.93653310514007"
"15703","-20.273085303696018","-50.54012726673586"
"15780","-20.145367805457273","-50.83329654760278"
"15775","-20.211815154964057","-50.923139152231876"
"15775","-20.194704141332725","-50.91990814751957"
"15740","-20.12561487640904","-50.51059213903984"
"15700","-20.274470241492274","-50.54344566032283"
"15775","-20.19475168247097","-50.92174572407685"
"15790","-20.173185847808195","-51.00329559031614"
"15707","-20.257739223823993","-50.545176006193124"
"15760","-20.24105253545367","-50.641363519621684"
"15775","-20.21293575875249","-50.93154067884348"
"15704","-20.27348709077406","-50.551046414751376"
"15775","-20.192473403835788","-50.929499960480804"
"15775","-20.210483958181037","-50.92661304404666"
"15775","-20.206805744019707","-50.93641996505937"
"15700","-20.265667837216498","-50.52826539702208"
"15720","-20.412263163615158","-50.76413346249431"
"15775","-20.213021086327572","-50.9114957717158"
"15700","-20.27412637680061","-50.535889460679726"
"15765","-20.255232004801027","-50.799640427323396"
"15703","-20.285790252980433","-50.54103493809862"
"15700","-20.270828750300726","-50.548519520873654"
"15775","-20.20164890829984","-50.91980044921023"
"15700","-20.270091413156383","-50.545347643739774"
"15775","-20.1888147354801","-50.9387483982613"
"15704","-20.27389786810064","-50.55393916635643"
"15707","-20.242717769697684","-50.559038334525155"
"15707","-20.25554781772651","-50.55299427423729"
"15703","-20.271310966087643","-50.54347739759627"
"15750","-20.033471999999946","-50.72977249999997"
"15775","-20.259848999999946","-50.945331499999966"
"15775","-20.2017078263988","-50.940811995756135"
"15700","-20.26917496897027","-50.53669701890625"
"15790","-20.17382436619413","-50.99904924560571"
"15785","-20.09322605717092","-50.92595632506616"
"15760","-20.24172409320856","-50.64826463135401"
"15706","-20.271536634964395","-50.564213672077095"
"15745","-20.10263070684429","-50.59122042582398"
"15770","-20.241836482440586","-50.89481033835403"
"15775","-20.211374219840227","-50.9376104561884"
"15730","-20.44184566357639","-50.820389506342835"
"15703","-20.28130493486982","-50.54449437141964"
"15775","-20.199941018142706","-50.936061906514105"
"15775","-20.194598811658576","-50.93177992188242"
"15703","-20.275553217036325","-50.546789799121875"
"15775","-20.206411753348146","-50.929849802455244"
"15700","-20.26607293827716","-50.5341342929256"
"15760","-20.243465435412062","-50.63915909345961"
"15775","-20.2026345714643","-50.934710188655714"
"15775","-20.202233854398617","-50.93641466303732"
"15706","-20.26870611280619","-50.562462755669976"
"15775","-20.19749096115703","-50.922327639237"
"15790","-20.175901948319588","-51.004138629899785"
"15775","-20.211778050413045","-50.941713234499005"
"15700","-20.27270482065202","-50.52898477129188"
"15760","-20.244433079549474","-50.64370768655092"
"15785","-20.09547281914846","-50.927007486943225"
"15775","-20.209633795716766","-50.925181843611355"
"15775","-20.20494602555535","-50.92387956362948"
"15775","-20.201041719402326","-50.936735550668665"
"15775","-20.203010176344822","-50.9320515514893"
"15703","-20.277337982430442","-50.543868454687214"
"15775","-20.208271413432197","-50.92692375841509"
"15707","-20.252960683321565","-50.55316601432678"
"15775","-20.213080922149704","-50.93686844014185"
"15708","-20.25571012537029","-50.53681815376826"
"15773","-20.38221286414087","-50.95029218114549"
"15760","-20.250092392345554","-50.646964908877216"
"15775","-20.207452590355857","-50.936715826391996"
"15750","-20.033680344547033","-50.730284539862616"
"15750","-20.032802353226476","-50.72743575624993"
"15700","-20.27383876295916","-50.54955499872806"
"15720","-20.410230334558154","-50.77127581447472"
"15710","-20.357588368254298","-50.69486757515981"
"15730","-20.43867167066029","-50.82581697755263"
"15745","-20.09987205936534","-50.587544989252905"
"15775","-20.20062917768444","-50.934256572743195"
"15775","-20.211118704783217","-50.929764797838764"
"15735","-20.448876215278847","-50.88621650103875"
"15704","-20.286525619201576","-50.550130574721216"
"15775","-20.1998526121345","-50.93266600451767"
"15775","-20.19883524750583","-50.912099999999995"
"15770","-20.243132131740808","-50.89289620481547"
"15775","-20.201297380833335","-50.92055433264174"
"15775","-20.20368063289694","-50.938327041299544"
"15775","-20.196544367015285","-50.92553993728953"
"15775","-20.203851255498034","-50.924109799454975"
"15760","-20.24568915599192","-50.64199640222627"
"15755","-20.054889","-50.47482599999999"
"15775","-20.193931731063806","-50.917643183187415"
"15760","-20.242919556696442","-50.64433387641285"
